Date;Day;Month;Year;Point_Label;Sampling_Point;Alcalinidad (mg/L CO3Ca);Amonio total (mg/L NH4);Bicarbonatos (mg/L CO3Ca);Calcio (mg/L Ca);Carbonatos (mg/L CO3Ca);Caudal en superficie (m3/s);Cloruros (mg/L Cl);Conductividad a 20 ºC (µS/cm);DBO5 (mg/L O2);Dureza total (mg/L CO3Ca);Fluoruros (mg/L F);Fosfatos (mg/L PO4);Fósforo Total (mg/L P);Magnesio (mg/L Mg);Materias en suspensión (mg/L);Nitratos (mg/L NO3);Nitritos (mg/L NO2);Nitrógeno Kjeldahl (mg/L N);Oxígeno disuelto (% sat.);Oxígeno disuelto (mg/L O2);pH;Potasio (mg/L K);Sílice (mg/L SiO2);Sodio (mg/L Na);Sulfatos (mg/L SO4);Temperatura del agua (ºC);Temperatura del aire (ºC);Turbidez (N.T.U.)
1/12/1982 15:00;1;12;1982;Ebro en Tortosa;2;;;;;;636,40;;900,00;3,40;;;;;;10,00;;;;92,00;10,20;7,60;;;;;11,50;13,30;
1/12/1982 17:00;1;12;1982;Ebro en Xerta;4;140,00;0,89;140,00;96,20;0,00;;112,00;873,00;3,10;340,00;0,10;0,22;;24,30;23,00;8,60;;;92,80;10,30;7,50;3,80;;85,80;189,90;11,20;10,00;
15/12/1982 13:00;15;12;1982;Segre en Serós;12;;;;;;198,50;;361,00;3,40;;;;;;26,00;;;;84,90;10,10;7,40;;;;;7,80;12,50;
12/1/1983 12:00;12;1;1983;Ebro en Ribarroja;10;155,00;0,34;155,00;74,20;0,00;496,45;48,00;515,00;2,30;240,00;;0,34;;13,40;9,00;8,70;;;75,20;9,40;7,50;2,80;;29,40;74,60;5,80;3,50;
12/1/1983 13:00;12;1;1983;Ebro en Ascó;7;150,00;0,16;150,00;84,20;0,00;;50,00;524,00;2,00;250,00;0,19;0,43;;9,70;15,00;8,70;;;72,80;9,10;7,60;2,90;;31,00;93,10;5,80;3,50;
12/1/1983 14:00;12;1;1983;Ebro en Xerta;4;150,00;0,48;150,00;76,20;0,00;;49,50;522,00;3,20;230,00;0,08;0,35;;9,70;9,00;8,90;;;80,00;10,00;7,70;2,80;;31,00;78,30;6,10;5,80;
12/1/1983 15:00;12;1;1983;Ebro en Tortosa;2;155,00;0,47;155,00;80,20;0,00;261,20;50,00;538,00;2,90;240,00;;0,46;;9,70;10,00;8,90;;;78,40;9,80;7,70;3,00;;33,20;77,90;6,20;6,00;
17/1/1983 10:00;17;1;1983;Segre en Serós;12;127,50;0,02;127,50;66,10;0,00;77,90;23,00;426,00;2,70;210,00;;0,52;;10,90;8,00;5,90;;;76,00;9,50;7,70;2,40;;17,80;74,60;5,60;4,50;
1/2/1983 12:00;1;2;1983;Ebro en Ribarroja;10;;;;;;322,29;;621,00;3,40;;;;;;6,00;;;;89,10;11,40;7,70;;;;;5,00;10,10;
1/2/1983 13:00;1;2;1983;Ebro en Ascó;7;175,00;2,97;175,00;88,20;0,00;;69,00;632,00;4,30;270,00;0,21;0,39;;12,20;9,00;10,00;;;91,40;11,70;7,80;3,10;;50,40;98,10;5,10;13,00;
1/2/1983 14:00;1;2;1983;Ebro en Xerta;4;165,00;0,82;165,00;112,20;0,00;;72,50;638,00;3,40;275,00;0,20;0,38;;10,90;7,00;10,20;;;97,60;12,20;7,80;3,20;;52,80;101,40;5,90;19,00;
1/2/1983 15:00;1;2;1983;Ebro en Tortosa;2;;;;;;176,00;;638,00;4,80;;;;;;6,00;;;;97,60;12,20;7,80;;;;;6,20;19,50;
9/2/1983 10:00;9;2;1983;Segre en Serós;12;;;;;;114,50;;369,00;2,90;;;;;;10,00;;;;74,10;9,30;7,40;;;;;4,50;0,00;
7/3/1983 12:00;7;3;1983;Ebro en Ribarroja;10;;;;;;398,54;;664,00;3,40;;;;;;6,00;;;;87,40;10,40;7,70;;;;;7,60;12,50;
7/3/1983 13:00;7;3;1983;Ebro en Ascó;7;170,00;0,18;170,00;98,20;0,00;;88,00;683,00;2,80;310,00;0,10;0,49;;15,80;8,00;11,50;;;85,70;10,20;7,80;2,40;;64,70;138,80;7,80;11,00;
7/3/1983 16:00;7;3;1983;Ebro en Tortosa;2;;;;;;315,20;;678,00;5,70;;;;;;8,00;;;;93,30;11,70;7,90;;;;;8,90;17,70;
7/3/1983 17:00;7;3;1983;Ebro en Xerta;4;170,00;0,38;170,00;92,10;0,00;;85,00;676,00;4,00;300,00;0,12;0,47;;17,00;6,00;11,50;;;89,40;11,20;7,90;2,50;;68,00;122,80;9,00;17,80;
9/3/1983 10:00;9;3;1983;Segre en Serós;12;;;;;;145,60;;396,00;2,00;;;;;;25,00;;;;63,90;7,60;7,80;;;;;7,90;8,70;
11/4/1983 12:00;11;4;1983;Ebro en Ribarroja;10;;;;;;563,96;;607,00;2,90;;;;;;1,00;;;;91,70;9,90;8,00;;;;;11,70;20,00;
11/4/1983 13:00;11;4;1983;Ebro en Ascó;7;170,00;0,08;170,00;88,20;0,00;;71,50;594,00;2,70;280,00;0,35;0,44;;14,60;7,00;12,30;;;94,40;10,20;8,00;2,90;;48,20;100,90;11,60;20,00;
11/4/1983 14:00;11;4;1983;Ebro en Tortosa;2;;;;;;266,00;;618,00;3,30;;;;;;4,00;;;;97,10;10,10;8,00;;;;;13,50;22,00;
11/4/1983 16:00;11;4;1983;Ebro en Xerta;4;170,00;0,06;170,00;92,20;0,00;;72,00;604,00;4,00;315,00;0,25;0,35;;20,70;5,00;11,20;;;107,50;11,40;8,10;2,90;;45,70;114,50;13,00;23,50;
18/4/1983 11:00;18;4;1983;Segre en Serós;12;;;;;;69,50;;612,00;8,60;;;;;;38,00;;;;94,10;9,60;7,80;;;;;14,30;17,60;
2/5/1983 12:00;2;5;1983;Ebro en Ribarroja;10;;;;;;618,09;;597,00;3,70;;;;;;7,00;;;;81,70;8,50;8,10;;;;;14,20;23,50;
2/5/1983 13:00;2;5;1983;Ebro en Ascó;7;167,50;0,19;167,50;92,20;0,00;;67,50;613,00;2,40;285,00;0,29;0,38;;13,40;6,00;10,60;;;90,40;9,40;8,20;3,10;;45,70;108,40;14,00;19,80;
2/5/1983 16:00;2;5;1983;Ebro en Tortosa;2;;;;;;200,00;;652,00;3,30;;;;;;2,00;;;;98,00;9,70;8,20;;;;;15,80;23,20;
2/5/1983 17:00;2;5;1983;Ebro en Xerta;4;160,00;0,12;160,00;92,20;0,00;;75,00;630,00;3,50;285,00;0,25;0,31;;13,40;5,00;11,50;;;104,90;10,70;7,20;3,20;;50,40;102,20;14,80;23,20;
9/5/1983 11:00;9;5;1983;Segre en Serós;12;;;;;;119,60;;528,00;5,20;;;;;;61,00;;;;90,70;8,80;7,50;;;;;16,20;19,90;
6/6/1983 12:00;6;6;1983;Ebro en Ribarroja;10;;;;;;125,83;;618,00;1,60;;;;;;1,00;;;;64,30;5,90;7,90;;;;;17,90;33,50;
6/6/1983 13:00;6;6;1983;Ebro en Ascó;7;150,00;0,00;150,00;104,20;0,00;;82,00;644,00;2,50;270,00;0,19;0,20;;2,40;3,00;11,10;;;88,20;8,20;8,10;3,60;;62,00;113,30;18,60;31,50;
6/6/1983 14:00;6;6;1983;Ebro en Xerta;4;150,00;0,00;150,00;66,10;0,00;;79,00;645,00;1,70;270,00;0,24;0,25;;25,50;3,00;12,70;;;105,40;9,70;8,30;3,60;;58,90;112,10;20,00;33,00;
6/6/1983 15:00;6;6;1983;Ebro en Tortosa;2;;;;;;76,70;;675,00;4,50;;;;;;4,00;;;;115,60;10,40;8,40;;;;;20,70;33,50;
8/6/1983 11:00;8;6;1983;Segre en Serós;12;;;;;;114,50;;450,00;6,30;;;;;;12,00;;;;79,30;7,30;7,70;;;;;19,60;26,40;
4/7/1983 12:00;4;7;1983;Ebro en Ribarroja;10;137,50;0,13;137,50;80,20;0,00;237,08;59,00;579,00;2,50;260,00;0,09;0,23;;14,60;22,00;7,50;;;57,20;5,10;7,40;2,80;;45,70;113,70;20,80;23,00;
4/7/1983 13:00;4;7;1983;Ebro en Ascó;7;142,50;0,14;142,50;76,20;0,00;;63,00;583,00;2,90;245,00;0,20;0,26;;13,40;20,00;7,50;;;57,80;5,20;7,40;2,80;;45,70;99,70;21,00;24,70;
4/7/1983 15:00;4;7;1983;Ebro en Xerta;4;135,00;0,05;135,00;88,20;0,00;;68,00;629,00;0,80;255,00;0,18;0,32;;8,50;8,00;8,90;;;90,90;8,00;7,80;2,80;;48,20;105,50;21,80;28,80;
4/7/1983 16:00;4;7;1983;Ebro en Tortosa;2;142,50;0,12;142,50;82,20;0,00;140,40;70,00;632,00;2,70;265,00;0,17;0,43;;14,60;6,00;9,00;;;94,30;8,20;7,90;3,00;;50,40;118,70;22,50;28,50;
11/7/1983 11:00;11;7;1983;Segre en Serós;12;112,50;0,17;112,50;68,10;0,00;90,50;32,00;458,00;4,10;220,00;0,12;0,51;;12,20;18,00;44,90;;;97,60;8,50;7,70;2,80;;27,50;86,50;21,90;27,50;
01-ag-1983 11:00:00;1;8;1983;Ebro en Ribarroja;10;;;;;;90,00;;693,00;3,00;;;;;;9,00;;;;39,80;3,50;7,50;;;;;22,00;26,30;
01-ag-1983 12:00:00;1;8;1983;Ebro en Ascó;7;150,00;0,08;150,00;96,20;0,00;;100,10;761,00;3,90;305,00;0,25;0,37;;15,80;7,00;7,40;;;113,80;9,90;7,90;3,40;;58,90;147,10;23,20;28,20;
01-ag-1983 14:00:00;1;8;1983;Ebro en Tortosa;2;;;;;;81,90;;764,00;3,60;;;;;;15,00;;;;118,80;10,10;8,30;;;;;24,20;31,40;
01-ag-1983 16:00:00;1;8;1983;Ebro en Xerta;4;147,50;0,20;147,50;96,20;0,00;;97,00;757,00;3,70;300,00;0,20;0,32;;14,60;12,00;4,10;;;132,90;11,30;8,20;3,80;;58,90;145,00;24,00;32,20;
08-ag-1983 09:00:00;8;8;1983;Segre en Serós;12;;;;;;38,50;;671,00;4,50;;;;;;33,00;;;;81,30;7,00;7,30;;;;;23,10;22,00;
7/9/1983 11:00;7;9;1983;Segre en Serós;12;;;;;;134,90;;363,00;3,50;;;;;;44,00;;;;86,40;7,70;7,80;;;;;21,30;23,30;
19/9/1983 12:00;19;9;1983;Ebro en Ribarroja;10;;;;;;273,75;;1253,00;4,90;;;;;;5,00;;;;53,30;4,80;7,50;;;;;21,00;26,20;
19/9/1983 13:00;19;9;1983;Ebro en Ascó;7;157,50;0,10;157,50;122,20;0,00;;174,00;1259,00;3,40;420,00;0,35;0,46;;28,00;21,00;8,00;;;68,90;6,20;7,70;4,20;;118,80;268,60;20,80;28,30;
19/9/1983 15:00;19;9;1983;Ebro en Xerta;4;160,00;0,00;160,00;118,20;0,00;;174,00;1247,00;4,80;410,00;0,34;0,29;;28,00;13,00;7,10;;;106,70;9,60;7,80;4,20;;118,80;253,80;20,80;29,00;
19/9/1983 16:00;19;9;1983;Ebro en Tortosa;2;;;;;;192,00;;1247,00;4,50;;;;;;16,00;;;;115,90;10,20;7,90;;;;;21,70;30,00;
3/10/1983 12:00;3;10;1983;Ebro en Ribarroja;10;;;;;;303,16;;955,00;1,30;;;;;;3,00;;;;37,50;3,30;7,50;;;;;22,20;23,50;
3/10/1983 13:00;3;10;1983;Ebro en Ascó;7;155,00;0,04;155,00;108,20;0,00;;130,00;979,00;2,00;360,00;0,24;0,75;;21,90;14,00;10,30;;;61,30;5,40;7,70;4,30;;95,00;185,00;22,30;24,00;
3/10/1983 15:00;3;10;1983;Ebro en Tortosa;2;;;;;;164,00;;1012,00;3,30;;;;;;10,00;;;;99,30;9,50;8,20;;;;;23,30;25,50;
3/10/1983 17:00;3;10;1983;Ebro en Xerta;4;155,00;0,03;155,00;112,20;0,00;;139,00;1028,00;2,10;370,00;0,25;0,35;;21,90;10,00;8,70;;;100,00;8,70;8,00;3,80;;102,50;213,40;22,80;26,00;
17/10/1983 9:00;17;10;1983;Segre en Serós;12;;;;;;25,70;;572,00;3,60;;;;;;49,00;;;;81,60;8,00;7,70;;;;;15,90;13,50;
2/11/1983 12:00;2;11;1983;Ebro en Ribarroja;10;;;;;;135,76;;1074,00;2,30;;;;;;5,00;;;;56,70;5,50;7,70;;;;;16,50;13,50;
2/11/1983 14:00;2;11;1983;Ebro en Ascó;7;155,00;0,15;155,00;120,20;0,00;;150,00;1098,00;3,30;400,00;0,25;0,86;;24,30;13,00;13,30;;;77,30;7,50;7,90;4,40;;110,90;243,50;17,00;17,00;
2/11/1983 15:00;2;11;1983;Ebro en Tortosa;2;;;;;;85,90;;1043,00;5,10;;;;;;7,00;;;;90,70;8,80;8,10;;;;;17,00;19,50;
2/11/1983 17:00;2;11;1983;Ebro en Xerta;4;157,50;0,15;157,50;116,20;0,00;;146,00;1071,00;3,90;390,00;0,23;0,44;;24,30;7,00;14,00;;;87,60;8,50;8,00;4,30;;110,90;243,10;17,00;17,80;
9/11/1983 10:00;9;11;1983;Segre en Serós;12;;;;;;86,30;;460,00;4,60;;;;;;37,00;;;;72,20;7,30;7,70;;;;;14,60;15,20;
1/12/1983 10:00;1;12;1983;Segre en Serós;12;;;;;;69,50;;639,00;5,40;;;;;;8,00;;;;82,70;9,00;7,80;;;;;10,70;7,50;
12/12/1983 12:00;12;12;1983;Ebro en Ascó;7;170,00;0,09;170,00;128,00;0,00;;157,50;1149,00;3,00;430,00;0,45;0,55;;26,80;16,00;16,50;;;67,00;7,50;7,90;5,00;;110,90;245,10;9,80;10,00;
12/12/1983 12:00;12;12;1983;Ebro en Ribarroja;10;;;;;;307,71;;1132,00;3,40;;;;;;5,00;;;;60,80;6,80;7,80;;;;;10,00;10,80;
12/12/1983 14:00;12;12;1983;Ebro en Tortosa;2;;;;;;150,10;;1112,00;3,80;;;;;;4,00;;;;89,30;10,00;8,00;;;;;9,60;14,50;
12/12/1983 17:00;12;12;1983;Ebro en Xerta;4;170,00;0,13;170,00;126,30;0,00;;151,50;1114,00;3,50;430,00;0,33;0,49;;28,00;26,00;15,50;;;89,30;10,00;8,00;5,00;;110,90;267,00;9,50;13,20;
9/1/1984 12:00;9;1;1984;Ebro en Ribarroja;10;175,00;0,30;175,00;120,20;0,00;298,96;140,50;1063,00;3,50;415,00;;0,74;;28,00;4,00;14,60;;;73,90;8,80;7,80;4,30;;102,50;231,10;8,30;6,70;
9/1/1984 13:00;9;1;1984;Ebro en Ascó;7;172,50;0,30;172,50;120,20;0,00;;133,00;1069,00;4,10;405,00;0,38;0,52;;25,50;3,00;15,10;;;79,00;9,40;7,90;4,10;;95,00;200,00;8,10;8,80;
9/1/1984 15:00;9;1;1984;Ebro en Tortosa;2;165,00;0,33;165,00;112,20;0,00;233,20;121,00;991,00;6,50;380,00;;0,05;;24,30;3,00;14,60;;;94,80;11,00;7,90;3,80;;85,80;232,80;9,30;10,00;
9/1/1984 17:00;9;1;1984;Ebro en Xerta;4;170,00;0,24;170,00;112,20;0,00;;125,00;989,00;4,60;395,00;0,23;0,52;;28,00;2,00;14,60;;;93,10;10,80;8,00;3,80;;86,60;205,60;8,90;8,50;
16/1/1984 11:00;16;1;1984;Segre en Serós;12;145,00;0,67;145,00;90,20;0,00;86,30;38,50;637,00;4,60;295,00;;0,97;;17,00;5,00;41,90;;;88,50;10,80;7,80;3,20;;35,00;146,30;6,50;3,50;
6/2/1984 12:00;6;2;1984;Ebro en Ribarroja;10;;;;;;485,43;;732,00;2,90;;;;;;4,00;;;;84,80;10,60;7,70;;;;;6,30;10,20;
6/2/1984 13:00;6;2;1984;Ebro en Ascó;7;165,00;0,26;165,00;99,40;0,00;;107,00;760,00;3,40;334,00;0,19;0,47;;20,90;9,00;12,90;;;82,90;11,40;7,70;3,60;;68,00;131,80;6,30;11,00;
6/2/1984 14:00;6;2;1984;Ebro en Tortosa;2;;;;;;428,00;;791,00;5,10;;;;;;11,00;;;;86,50;11,90;7,90;;;;;7,20;12,50;
6/2/1984 16:00;6;2;1984;Ebro en Xerta;4;170,00;0,25;170,00;102,60;0,00;;108,00;787,00;4,20;336,00;0,19;0,49;;19,50;12,00;13,30;;;90,90;12,20;7,80;4,10;;73,90;150,00;6,90;15,00;
13/2/1984 10:00;13;2;1984;Segre en Serós;12;;;;;;86,30;;514,00;5,30;;;;;;10,00;;;;83,20;10,30;7,80;;;;;6,20;4,80;
6/3/1984 11:00;6;3;1984;Ebro en Ribarroja;10;;;;;;422,63;;610,00;3,10;;;;;;3,00;;;;87,30;10,80;7,90;;;;;6,20;8,50;
6/3/1984 12:00;6;3;1984;Ebro en Ascó;7;165,00;0,14;165,00;90,20;0,00;;90,50;640,00;3,30;280,00;0,00;0,43;;14,60;5,00;9,30;;;88,80;11,10;7,90;3,20;;56,10;113,70;6,20;11,00;
6/3/1984 14:00;6;3;1984;Ebro en Tortosa;2;;;;;;285,20;;649,00;4,70;;;;;;6,00;;;;98,40;12,00;8,00;;;;;7,30;14,50;
6/3/1984 16:00;6;3;1984;Ebro en Xerta;4;165,00;0,10;165,00;90,20;0,00;;80,00;659,00;3,70;280,00;0,00;0,72;;13,40;3,00;10,00;;;99,20;12,10;8,10;3,10;;52,80;105,90;7,20;16,50;
14/3/1984 9:00;14;3;1984;Segre en Serós;12;;;;;;69,50;;424,00;4,90;;;;;;8,00;;;;93,70;11,20;7,80;;;;;6,80;6,80;
2/4/1984 14:00;2;4;1984;Ebro en Ribarroja;10;;;;;;415,16;;727,00;4,60;;;;;;3,00;;;;91,50;10,40;8,00;;;;;9,10;15,50;
2/4/1984 15:00;2;4;1984;Ebro en Ascó;7;172,50;0,12;172,50;94,20;0,00;;86,00;737,00;5,30;310,00;0,40;0,86;;18,20;20,00;10,30;;;99,40;11,30;8,10;3,10;;62,00;117,00;9,10;17,50;
2/4/1984 17:00;2;4;1984;Ebro en Tortosa;2;;;;;;246,80;;747,00;6,90;;;;;;5,00;;;;111,70;12,40;8,30;;;;;10,80;17,50;
2/4/1984 18:00;2;4;1984;Ebro en Xerta;4;170,00;0,09;170,00;100,20;0,00;;98,00;751,00;4,20;315,00;0,20;0,64;;15,80;11,00;10,20;;;103,50;11,70;8,00;3,40;;66,30;139,70;9,60;17,30;
9/4/1984 9:00;9;4;1984;Segre en Serós;12;;;;;;114,50;;542,00;5,20;;;;;;3,00;;;;92,60;9,80;7,30;;;;;11,80;10,40;
2/5/1984 12:00;2;5;1984;Ebro en Ribarroja;10;;;;;;358,96;;682,00;2,20;;;;;;6,00;;;;67,70;6,90;7,80;;;;;13,90;16,30;
2/5/1984 13:00;2;5;1984;Ebro en Ascó;7;165,00;0,13;165,00;92,20;0,00;;77,00;682,00;2,00;300,00;0,20;0,97;;17,00;6,00;7,20;;;65,40;6,80;8,00;2,90;;64,70;136,00;13,90;18,30;
2/5/1984 14:00;2;5;1984;Ebro en Tortosa;2;;;;;;98,00;;727,00;3,30;;;;;;7,00;;;;74,50;7,60;7,90;;;;;14,80;19,00;
2/5/1984 16:00;2;5;1984;Ebro en Xerta;4;160,00;0,03;160,00;98,20;0,00;;83,00;726,00;7,60;315,00;0,20;0,40;;17,00;7,00;12,40;;;67,60;6,90;8,00;2,80;;64,70;154,90;15,00;20,50;
9/5/1984 10:00;9;5;1984;Segre en Serós;12;;;;;;204,60;;495,00;3,00;;;;;;48,00;;;;82,40;8,40;7,50;;;;;14,00;14,50;
4/6/1984 12:00;4;6;1984;Ebro en Ribarroja;10;;;;;;615,28;;780,00;7,60;;;;;;3,00;;;;70,50;6,70;7,60;;;;;16,80;18,00;
4/6/1984 13:00;4;6;1984;Ebro en Ascó;7;160,00;0,16;160,00;94,20;0,00;;89,50;780,00;2,90;305,00;0,12;1,33;;9,70;24,00;5,90;;;79,50;8,10;7,70;3,20;;68,00;131,80;17,40;18,60;
4/6/1984 15:00;4;6;1984;Ebro en Tortosa;2;;;;;;601,50;;780,00;2,80;;;;;;4,00;;;;87,00;8,10;7,50;;;;;17,90;20,20;
4/6/1984 17:00;4;6;1984;Ebro en Xerta;4;162,50;0,12;162,50;94,20;0,00;;91,50;785,00;2,40;305,00;0,09;0,38;;17,00;10,00;5,90;;;93,40;8,70;7,60;3,40;;73,90;180,50;17,60;22,20;
11/6/1984 10:00;11;6;1984;Segre en Serós;12;;;;;;267,00;;400,00;1,60;;;;;;52,00;;;;81,80;8,10;7,70;;;;;16,30;20,50;
2/7/1984 11:00;2;7;1984;Ebro en Ribarroja;10;146,00;0,06;146,00;77,00;0,00;;52,00;598,00;3,50;240,00;0,02;0,38;;11,70;12,00;6,40;;;69,90;6,50;7,20;3,00;;40,90;112,00;19,20;23,00;
2/7/1984 13:00;2;7;1984;Ebro en Ascó;7;144,00;0,05;144,00;80,20;0,00;;61,00;671,00;3,10;240,00;0,09;0,49;;9,70;7,00;6,60;;;90,00;8,10;7,30;3,10;;48,20;108,00;20,70;27,40;
3/7/1984 15:00;3;7;1984;Ebro en Tortosa;2;140,00;0,09;140,00;79,40;0,00;134,20;61,00;666,00;3,90;250,00;0,10;0,72;;12,60;5,00;5,90;;;91,10;7,90;7,70;3,10;;48,20;132,00;23,80;29,50;
3/7/1984 16:00;3;7;1984;Ebro en Xerta;4;140,00;0,03;140,00;80,20;0,00;;59,00;618,00;1,30;245,00;0,11;0,31;;10,90;5,00;6,80;;;65,40;5,80;7,60;2,90;;40,90;108,00;22,80;26,50;
9/7/1984 10:00;9;7;1984;Segre en Serós;12;125,00;0,14;125,00;75,40;0,00;109,70;29,50;522,00;1,00;255,00;0,11;0,85;;16,30;22,00;5,30;;;96,20;8,30;7,40;2,80;;29,40;150,00;22,50;23,80;
03-ag-1984 17:00:00;3;8;1984;Ebro en Xerta;4;;;;;;;;;;;0,13;;;;;;;;;;;;;;;;;
06-ag-1984 12:00:00;6;8;1984;Ebro en Ribarroja;10;;;;;;94,77;;703,00;2,70;;;;;;1,00;;;;63,30;5,70;7,10;;;;;20,60;22,50;
06-ag-1984 14:00:00;6;8;1984;Ebro en Ascó;7;145,00;0,10;145,00;92,20;0,00;;104,00;741,00;4,70;300,00;0,14;1,08;;17,00;9,00;4,80;;;123,00;10,70;7,50;3,80;;71,30;149,10;23,50;25,00;
06-ag-1984 15:00:00;6;8;1984;Ebro en Tortosa;2;;;;;;;;716,00;3,90;;;;;;4,00;;;;101,20;8,60;7,50;;;;;24,00;27,00;
06-ag-1984 17:00:00;6;8;1984;Ebro en Xerta;4;140,00;0,03;140,00;100,20;0,00;;96,00;714,00;5,50;300,00;;0,69;;12,20;9,00;6,00;;;141,20;12,00;7,80;3,10;;65,30;142,60;24,20;27,00;
27-ag-1984 10:00:00;27;8;1984;Segre en Serós;12;;;;;;69,50;;682,00;2,10;;;;;;32,00;;;;91,80;8,10;7,80;;;;;20,90;21,70;
3/9/1984 11:00;3;9;1984;Ebro en Ribarroja;10;;;;;;144,17;;750,00;1,80;;;;;;1,00;;;;32,60;3,10;7,50;;;;;20,00;26,00;
3/9/1984 12:00;3;9;1984;Ebro en Ascó;7;160,00;0,09;160,00;96,20;0,00;;85,00;780,00;2,00;305,00;0,20;0,23;;15,80;8,00;6,40;;;65,60;5,90;7,50;3,40;;68,00;174,00;21,30;28,70;
3/9/1984 15:00;3;9;1984;Ebro en Tortosa;2;;;;;;;;804,00;5,00;;;;;;3,00;;;;95,70;8,30;8,00;;;;;24,60;31,50;
3/9/1984 17:00;3;9;1984;Ebro en Xerta;4;155,00;0,00;155,00;100,20;0,00;;85,00;792,00;2,10;310,00;0,35;0,42;;14,60;6,00;6,90;;;111,80;9,50;8,10;3,20;;70,60;177,00;24,30;29,50;
10/9/1984 11:00;10;9;1984;Segre en Serós;12;;;;;;36,70;;559,00;1,20;;;;;;15,00;;;;83,20;7,90;7,90;;;;;17,80;22,00;
1/10/1984 12:00;1;10;1984;Ebro en Ribarroja;10;;;;;;123,52;;867,00;2,40;;;;;;5,00;;;;59,80;5,80;7,70;;;;;15,90;20,30;
1/10/1984 13:00;1;10;1984;Ebro en Ascó;7;150,00;0,17;150,00;104,20;0,00;;104,00;1013,00;2,60;340,00;0,19;0,28;;19,50;4,00;9,30;;;101,00;9,60;7,90;3,40;;71,40;204,00;18,20;23,70;
1/10/1984 15:00;1;10;1984;Ebro en Tortosa;2;;;;;;;;916,00;5,70;;;;;;3,00;;;;96,80;9,00;8,00;;;;;19,00;27,10;
1/10/1984 17:00;1;10;1984;Ebro en Xerta;4;150,00;0,16;150,00;96,20;0,00;;108,00;901,00;2,50;352,00;0,20;0,42;;27,20;6,00;8,80;;;93,50;8,70;8,00;3,80;;71,40;204,00;18,90;24,00;
9/10/1984 15:00;9;10;1984;Segre en Serós;12;;;;;;4,30;;558,00;3,90;;;;;;30,00;;;;86,30;8,80;7,50;;;;;15,00;8,80;
5/11/1984 11:00;5;11;1984;Ebro en Ribarroja;10;;;;;;292,42;;1124,00;1,50;;;;;;5,00;;;;66,00;6,60;7,50;;;;;15,10;14,80;
5/11/1984 12:00;5;11;1984;Ebro en Ascó;7;160,00;0,15;160,00;118,20;0,00;;165,00;1166,00;1,30;420,00;0,17;0,51;;30,40;10,00;13,50;;;70,00;7,00;7,80;5,10;;119,20;264,00;15,30;15,80;
5/11/1984 17:00;5;11;1984;Ebro en Tortosa;2;;;;;;;;1185,00;4,70;;;;;;6,00;;;;89,00;8,90;7,80;;;;;14,70;15,00;
5/11/1984 18:00;5;11;1984;Ebro en Xerta;4;165,00;0,08;165,00;122,20;0,00;;174,00;1061,00;1,90;420,00;0,22;0,46;;28,00;6,00;12,70;;;89,00;8,90;7,90;5,20;;120,30;276,00;14,90;14,50;
14/11/1984 10:00;14;11;1984;Segre en Serós;12;;;;;;202,60;;380,00;3,60;;;;;;90,00;;;;77,50;8,20;7,50;;;;;11,80;11,70;
3/12/1984 12:00;3;12;1984;Ebro en Ribarroja;10;;;;;;534,76;;692,00;2,50;;;;;;4,00;;;;80,10;8,90;7,70;;;;;11,50;9,00;
3/12/1984 13:00;3;12;1984;Ebro en Ascó;7;150,00;0,17;150,00;90,20;0,00;150,00;98,00;691,00;2,50;290,00;0,26;0,17;;15,80;13,00;9,10;;;91,70;9,90;7,80;4,60;;70,60;150,00;11,60;12,50;
3/12/1984 17:00;3;12;1984;Ebro en Tortosa;2;;;;;;;;738,00;4,00;;;;;;4,00;;;;98,20;10,90;7,80;;;;;10,60;12,70;
3/12/1984 18:00;3;12;1984;Ebro en Xerta;4;147,50;0,13;147,50;90,20;0,00;;96,00;714,00;3,20;320,00;0,32;0,11;;23,10;5,00;9,60;;;101,90;11,00;7,80;4,30;;68,00;186,00;11,60;12,70;
12/12/1984 9:00;12;12;1984;Segre en Serós;12;;;;;;111,90;;335,00;2,90;;;;;;8,00;;;;79,00;9,40;7,70;;;;;8,40;5,40;
7/1/1985 11:00;7;1;1985;Ebro en Ribarroja;10;195,00;0,14;195,00;86,20;0,00;701,00;89,00;765,00;2,40;300,00;;1,12;;20,70;9,00;12,90;;;82,30;9,60;7,60;3,70;;63,70;124,00;8,20;3,20;
7/1/1985 13:00;7;1;1985;Ebro en Ascó;7;170,00;0,13;170,00;94,20;0,00;;90,00;795,00;2,70;310,00;0,30;0,62;;18,20;10,00;12,60;;;94,30;11,00;7,70;3,60;;63,50;159,00;8,30;5,00;
7/1/1985 15:00;7;1;1985;Ebro en Tortosa;2;170,00;0,15;170,00;96,20;0,00;;53,00;782,00;5,30;300,00;;0,84;;14,60;10,00;12,90;;;99,20;11,80;7,60;3,80;;64,70;174,00;7,80;6,50;
7/1/1985 17:00;7;1;1985;Ebro en Xerta;4;165,00;0,07;165,00;100,20;0,00;;94,00;792,00;2,80;315,00;0,28;0,60;;15,80;9,00;12,90;;;97,50;11,60;7,60;3,80;;64,70;144,00;7,80;5,50;
13/2/1985 11:00;13;2;1985;Segre en Serós;12;;;;;;14,40;;689,00;8,30;;;;;;9,00;;;;84,50;9,80;7,40;;;;;9,40;12,50;
