"","Name","commonName","Stage","Group","Order","Family","Species","Lagoon","Year","Year2","Kgs"
"1","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1965-66",1965,8830
"2","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1965-66",1965,1104
"3","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1965-66",1965,2380
"4","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1965-66",1965,141
"5","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","1965-66",1965,5348
"6","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","1965-66",1965,312
"7","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1965-66",1965,196
"8","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2010-11",2010,4848.1
"9","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1965-66",1965,14598
"10","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2010-11",2010,227.42
"11","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1965-66",1965,215
"12","Gamba","Shrimp","Adult","Crustaceans","Decapoda","Aristeidae","Aristeus sp.","Canal vell","2010-11",2010,29.15
"13","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1965-66",1965,2318
"14","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Canal vell","2010-11",2010,518.4
"15","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","1965-66",1965,46412
"16","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1966-67",1966,10123
"17","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1966-67",1966,2830
"18","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1966-67",1966,129
"19","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","1966-67",1966,6956
"20","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","1966-67",1966,412
"21","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1966-67",1966,1015
"22","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1966-67",1966,216
"23","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2010-11",2010,596
"24","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1966-67",1966,16348
"25","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","2010-11",2010,849.1
"26","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1966-67",1966,321
"27","Calua","Thinlip mullet","Adult","Fish","Mugiliformes ","Mugilidae","Liza ramada","Canal vell","2010-11",2010,544.75
"28","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1966-67",1966,3515
"29","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Canal vell","2010-11",2010,766
"30","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","1966-67",1966,49130
"31","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1967-68",1967,12090
"32","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1967-68",1967,5647
"33","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1967-68",1967,312
"34","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","1967-68",1967,8151
"35","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","1967-68",1967,611
"36","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1967-68",1967,1236
"37","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1967-68",1967,328
"38","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Canal vell","2010-11",2010,378.5
"39","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1967-68",1967,22891
"40","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Canal vell","2010-11",2010,281.5
"41","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1967-68",1967,536
"42","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2009-10",2009,5768
"43","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1967-68",1967,4115
"44","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2009-10",2009,118.37
"45","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","1967-68",1967,63315
"46","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1968-69",1968,16340
"47","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1968-69",1968,1015
"48","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1968-69",1968,601
"49","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","1968-69",1968,14300
"50","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","1968-69",1968,708
"51","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1968-69",1968,1215
"52","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1968-69",1968,30
"53","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Canal vell","2009-10",2009,599
"54","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1968-69",1968,19108
"55","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2009-10",2009,1546
"56","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1968-69",1968,287
"57","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","2009-10",2009,3203
"58","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1968-69",1968,2915
"59","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Canal vell","2009-10",2009,1517
"60","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","1968-69",1968,30301
"61","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1969-70",1969,25027
"62","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1969-70",1969,1006
"63","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1969-70",1969,656
"64","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","1969-70",1969,15019
"65","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","1969-70",1969,601
"66","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1969-70",1969,1354
"67","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1969-70",1969,114
"68","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Canal vell","2009-10",2009,112
"69","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1969-70",1969,30032
"70","Palaia","Eckstroms topknot","Adult","Fish","Pleuronectiformes","Scophthalmidae","Phrynorhombus regius + Other sp.","Canal vell","2009-10",2009,7
"71","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1969-70",1969,256
"72","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Canal vell","2009-10",2009,318
"73","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1969-70",1969,2182
"74","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2008-09",2008,6764
"75","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","1969-70",1969,35722
"76","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1970-71",1970,24996
"77","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1970-71",1970,997
"78","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1970-71",1970,825
"79","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","1970-71",1970,48535
"80","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","1970-71",1970,961
"81","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1970-71",1970,5113
"82","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2007-08",2007,5100
"83","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1970-71",1970,45815
"84","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2007-08",2007,104.35
"85","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1970-71",1970,35
"86","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Canal vell","2007-08",2007,941
"87","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1970-71",1970,6015
"88","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2007-08",2007,1224.2
"89","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","1970-71",1970,84312
"90","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1971-72",1971,15637
"91","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1971-72",1971,480
"92","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1971-72",1971,862
"93","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","1971-72",1971,27740
"94","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","1971-72",1971,100
"95","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1971-72",1971,2822
"96","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1971-72",1971,221
"97","Llop","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","2007-08",2007,2123.4
"98","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1971-72",1971,22944
"99","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Canal vell","2007-08",2007,1549
"100","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Canal vell","2007-08",2007,2169
"101","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1971-72",1971,1607
"102","Palaia","Eckstroms topknot","Adult","Fish","Pleuronectiformes","Scophthalmidae","Phrynorhombus regius + Other sp.","Canal vell","2007-08",2007,35
"103","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","1971-72",1971,54884
"104","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1972-73",1972,12510
"105","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1972-73",1972,410
"106","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1972-73",1972,764
"107","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","1972-73",1972,22354
"108","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","1972-73",1972,89
"109","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1972-73",1972,2348
"110","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1972-73",1972,239
"111","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Canal vell","2007-08",2007,25
"112","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1972-73",1972,18315
"113","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2006-07",2006,6165
"114","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2006-07",2006,97.27
"115","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1972-73",1972,998
"116","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Canal vell","2006-07",2006,248
"117","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","1972-73",1972,25790
"118","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1973-74",1973,15830
"119","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1973-74",1973,512
"120","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1973-74",1973,915
"121","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","1973-74",1973,25452
"122","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","1973-74",1973,63
"123","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1973-74",1973,1973
"124","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1973-74",1973,312
"125","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2006-07",2006,2936
"126","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1973-74",1973,21512
"127","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","2006-07",2006,1343
"128","Cabeçut","Grey mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mugil cephalus","Canal vell","2006-07",2006,1932.15
"129","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1973-74",1973,1210
"130","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Canal vell","2006-07",2006,1902
"131","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","1973-74",1973,29630
"132","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1974-75",1974,19340
"133","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1974-75",1974,1235
"134","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1974-75",1974,2315
"135","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","1974-75",1974,32548
"136","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","1974-75",1974,237
"137","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1974-75",1974,2587
"138","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1974-75",1974,510
"139","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Canal vell","2006-07",2006,327
"140","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1974-75",1974,20315
"141","Salpa","Salema porgy","Adult","Fish","Perciformes","Sparidae","Sarpa salpa","Canal vell","2006-07",2006,181.45
"142","Muixarra gran","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Canal vell","2006-07",2006,145
"143","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1974-75",1974,1050
"144","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2005-06",2005,9265.9
"145","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","1974-75",1974,21280
"146","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1975-76",1975,19933
"147","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1975-76",1975,2080
"148","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1975-76",1975,7714
"149","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","1975-76",1975,5144
"150","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1975-76",1975,836
"151","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1975-76",1975,329
"152","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2005-06",2005,164.4
"153","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1975-76",1975,11400
"154","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Canal vell","2005-06",2005,497.4
"155","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1975-76",1975,1210
"156","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2005-06",2005,640.6
"157","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1975-76",1975,1640
"158","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","2005-06",2005,2122.2
"159","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","1975-76",1975,17900
"160","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1976-77",1976,21756
"161","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1976-77",1976,215
"162","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1976-77",1976,7080
"163","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","1976-77",1976,10330
"164","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1976-77",1976,763
"165","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1976-77",1976,281
"166","Cabeçut","Grey mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mugil cephalus","Canal vell","2005-06",2005,3721.4
"167","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1976-77",1976,12300
"168","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Canal vell","2005-06",2005,468.1
"169","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1976-77",1976,980
"170","Palaia","Eckstroms topknot","Adult","Fish","Pleuronectiformes","Scophthalmidae","Phrynorhombus regius + Other sp.","Canal vell","2005-06",2005,51.6
"171","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1976-77",1976,1890
"172","Muixarra","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Canal vell","2005-06",2005,108.8
"173","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","1976-77",1976,18100
"174","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1977-78",1977,24333
"175","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1977-78",1977,2180
"176","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1977-78",1977,9779
"177","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","1977-78",1977,12523
"178","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","1977-78",1977,900
"179","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1977-78",1977,1475
"180","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1977-78",1977,144
"181","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Goleta","1977-78",1977,1000
"182","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Goleta","1977-78",1977,280
"183","Anguila borda (de panxa groga)","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2004-05",2004,3348
"184","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1977-78",1977,19872
"185","Anguila vera","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2004-05",2004,4464
"186","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1977-78",1977,295
"187","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Canal vell","2004-05",2004,25.82
"188","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1977-78",1977,3790
"189","Jovell","Sand smelt","Adult","Fish","Atheriniformes","Atherinidae","Atherina boyeri","Canal vell","2004-05",2004,63
"190","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","1977-78",1977,12225
"191","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1978-79",1978,14312
"192","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1978-79",1978,2998
"193","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1978-79",1978,2985
"194","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","1978-79",1978,5600
"195","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","1978-79",1978,800
"196","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1978-79",1978,900
"197","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Goleta","1978-79",1978,246
"198","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Goleta","1978-79",1978,350
"199","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Goleta","1978-79",1978,268
"200","Tenca","Common carp","Adult","Fish","Cyprininiformes","Cyprinidae","Cyprinus carpio","Canal vell","2004-05",2004,400
"201","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1978-79",1978,26494
"202","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Canal vell","2004-05",2004,2680
"203","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1978-79",1978,123
"204","Calua","Thinlip mullet","Adult","Fish","Mugiliformes ","Mugilidae","Liza ramada","Canal vell","2004-05",2004,108
"205","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1978-79",1978,8224
"206","Cabeçut","Grey mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mugil cephalus","Canal vell","2004-05",2004,1808
"207","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","1978-79",1978,26849
"208","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1979-80",1979,12000
"209","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1979-80",1979,1800
"210","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Tancada","1979-80",1979,1800
"211","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Tancada","1979-80",1979,3784
"212","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Tancada","1979-80",1979,928
"213","Llisa","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Canal vell","2004-05",2004,1064
"214","Anguila","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1979-80",1979,16143
"215","Crancs","Mediterranean green crab","Adult","Crustaceans","Decapoda","Portunidae","Carcinus aestuarii","Canal vell","2004-05",2004,682
"216","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Encanyissada","1979-80",1979,614
"217","Palaia","Eckstroms topknot","Adult","Fish","Pleuronectiformes","Scophthalmidae","Phrynorhombus regius + Other sp.","Canal vell","2004-05",2004,194
"218","Llobarro","European seabass","Adult","Fish","Perciformes","Moronidae","Dicentrarchus labrax","Encanyissada","1979-80",1979,6286
"219","Dorada","Sea bream","Adult","Fish","Perciformes","Sparidae","Sparus aurata","Canal vell","2004-05",2004,395
"220","Llissal","Mullet","Adult","Fish","Mugiliformes ","Mugilidae","Mullet ind.","Encanyissada","1979-80",1979,5189
"221","Anguila borda (de panxa groga)","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1980-81",1980,3104
"222","Anguila vera","Eel","Adult","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1980-81",1980,4084
"223","Angula","Eel","Juvenile","Fish","Anguilliformes","Anguillidae","Anguilla anguilla","Tancada","1980-81",1980,2000
