taxa_name,year,stratum,n_obs,depth,temp_bottom,weight,number
Hippoglossoides platessoides,1988,627,5,440.7552083,2.58,31.2,62
Hippoglossoides platessoides,1988,628,7,335.3650794,NA,9.214285714,22.85714286
Hippoglossoides platessoides,1988,629,2,343.9789474,2.5,10.35,33.5
Hippoglossoides platessoides,1988,630,3,358.2674419,2.566666667,2.383333333,9.333333333
Hippoglossoides platessoides,1988,631,6,446.0100503,NA,14.58333333,24.33333333
Hippoglossoides platessoides,1988,633,9,349.1159794,3.3,5.733333333,12.11111111
Hippoglossoides platessoides,1988,634,6,254.1149826,2.066666667,6.65,23.16666667
Hippoglossoides platessoides,1988,635,6,237.752809,NA,5.766666667,23
Hippoglossoides platessoides,1988,636,6,260.7598039,2.383333333,8.216666667,27.33333333
Hippoglossoides platessoides,1988,637,8,267.0714286,NA,9.6875,25
Hippoglossoides platessoides,1988,638,9,331.4475524,3.333333333,9.288888889,16.88888889
Hippoglossoides platessoides,1988,639,8,339.0459016,3.4125,3.9625,8.5
Hippoglossoides platessoides,1988,645,2,480.9651163,3.9,0.85,1.5
Hippoglossoides platessoides,1988,729,1,425.8,1.7,6,18
Hippoglossoides platessoides,1989,201,6,157.3267327,0.666666667,0.235,0.666666667
Hippoglossoides platessoides,1989,202,2,250.6455696,0.7,0.39,1.5
Hippoglossoides platessoides,1989,203,4,434.9714286,2.7,37.98,86.5
Hippoglossoides platessoides,1989,204,2,491.8425197,2.9,72.475,161
Hippoglossoides platessoides,1989,205,11,174.004065,NA,2.248181818,6.636363636
Hippoglossoides platessoides,1989,206,10,171.0827338,0.18,2.346,7.8
Hippoglossoides platessoides,1989,207,13,161.3190789,-0.038461538,0.218461538,1.230769231
Hippoglossoides platessoides,1989,208,2,350.8988764,2.95,143.2,310.5
Hippoglossoides platessoides,1989,209,3,246.5486726,1.566666667,4.086666667,19.66666667
Hippoglossoides platessoides,1989,210,6,235.0251572,0.75,17.05,48.83333333
Hippoglossoides platessoides,1989,212,4,537,NA,0.8925,1.5
Hippoglossoides platessoides,1989,213,9,230.1811024,1.677777778,38.73888889,94.11111111
Hippoglossoides platessoides,1989,214,7,240.2453532,NA,127.84,206.4285714
Hippoglossoides platessoides,1989,215,5,261.8274336,2.16,1.628,5
Hippoglossoides platessoides,1989,216,3,345.2222222,NA,1.3,4
Hippoglossoides platessoides,1989,217,2,437.443038,3.6,0,0
Hippoglossoides platessoides,1989,218,3,594.2808989,3.533333333,0.366666667,0.666666667
Hippoglossoides platessoides,1989,219,1,854.4428571,3.5,1.66,4
Hippoglossoides platessoides,1989,222,3,337.2954545,NA,0.87,2
Hippoglossoides platessoides,1989,223,2,440.373494,3.6,0.28,1
Hippoglossoides platessoides,1989,224,2,579.1071429,3.65,1.405,2
Hippoglossoides platessoides,1989,227,4,448.8,3.275,7.4875,12.25
Hippoglossoides platessoides,1989,228,13,252.7040498,NA,6.950769231,21.76923077
Hippoglossoides platessoides,1989,229,5,339.9052632,NA,4.202,7.8
Hippoglossoides platessoides,1989,230,2,598.8876404,3.6,3.39,5
Hippoglossoides platessoides,1989,231,1,844.5441176,3.6,0,0
Hippoglossoides platessoides,1989,234,6,253.8105263,NA,1.295,3
Hippoglossoides platessoides,1989,235,2,447.4358974,3.6,7.5,13
Hippoglossoides platessoides,1989,237,4,146.5833333,0.5,0.1925,0.5
Hippoglossoides platessoides,1989,238,1,150.4931507,0.7,0,0
Hippoglossoides platessoides,1989,240,1,452.2372881,3.6,0.5,1
Hippoglossoides platessoides,1989,328,7,132.9944751,-1.114285714,14.95714286,37.85714286
Hippoglossoides platessoides,1989,341,8,129.7178218,-1.375,113.05,287.5
Hippoglossoides platessoides,1989,342,3,142.9777778,-1.466666667,26.33333333,89
Hippoglossoides platessoides,1989,343,3,155.7333333,-1.5,1.266666667,4
Hippoglossoides platessoides,1989,344,7,217.3381643,-1.071428571,124.5714286,385.1428571
Hippoglossoides platessoides,1989,345,7,309.3190476,1.342857143,21,46.85714286
Hippoglossoides platessoides,1989,346,4,315.9352941,NA,11.5,27
Hippoglossoides platessoides,1989,3472,5,216.1842105,-0.94,70.5,149.6
Hippoglossoides platessoides,1989,348,9,162.5588235,-1.088888889,45.27777778,174.5555556
Hippoglossoides platessoides,1989,3492,10,124.5551601,-1.38,15.42,53.6
Hippoglossoides platessoides,1989,350,1,73.72093023,-0.8,8,16
Hippoglossoides platessoides,1989,3501,9,80.30693069,0.144444444,19.07777778,25.55555556
Hippoglossoides platessoides,1989,3632,8,78.41762452,1.0875,32.625,66.875
Hippoglossoides platessoides,1989,364,13,119.6786704,NA,36.42307692,138.4615385
Hippoglossoides platessoides,1989,365,4,159.6888889,-1.125,30.25,85.5
Hippoglossoides platessoides,1989,3661,7,227.8495935,0.057142857,27.78571429,63
Hippoglossoides platessoides,1989,368,2,325.699115,2.65,5.25,13.5
Hippoglossoides platessoides,1989,369,5,223.2739726,-0.24,44.3,98.8
Hippoglossoides platessoides,1989,370,7,131.9820359,-1.1,18.97142857,56.28571429
Hippoglossoides platessoides,1989,371,2,79.89808917,-0.4,17.25,29.5
Hippoglossoides platessoides,1989,372,12,69.11051213,1.066666667,13.89166667,18.16666667
Hippoglossoides platessoides,1989,384,5,75.11734694,-0.16,36.8,68
Hippoglossoides platessoides,1989,385,11,132.3224756,-1.163636364,10.36363636,36.27272727
Hippoglossoides platessoides,1989,386,5,224.9126984,0.94,41.8,120.6
Hippoglossoides platessoides,1989,387,3,317.4313725,3.133333333,0.5,2
Hippoglossoides platessoides,1989,388,2,309.2592593,2.5,2.5,14
Hippoglossoides platessoides,1989,389,4,226.6386555,0.75,93.325,228.75
Hippoglossoides platessoides,1989,390,7,121.8125,-1.357142857,7.685714286,19.14285714
Hippoglossoides platessoides,1989,391,2,215.0632911,1.8,15.5,43.5
Hippoglossoides platessoides,1989,392,2,308.2891566,2.95,8,22.5
Hippoglossoides platessoides,1989,617,3,359.7676768,2.733333333,16.2,51
Hippoglossoides platessoides,1989,618,8,164.2362637,-0.05,0.1325,1
Hippoglossoides platessoides,1989,619,7,167.7688679,NA,0.12,1
Hippoglossoides platessoides,1989,620,16,239.4574468,NA,1.180625,6.875
Hippoglossoides platessoides,1989,621,18,251.3089888,0.227777778,2.192777778,12.66666667
Hippoglossoides platessoides,1989,622,3,431.4035088,2.866666667,28.98333333,57
Hippoglossoides platessoides,1989,623,2,348.0987654,2.25,4.375,18
Hippoglossoides platessoides,1989,624,5,267.4830918,2.66,1.858,6.2
Hippoglossoides platessoides,1989,625,4,334.7189542,2.7,11,23.25
Hippoglossoides platessoides,1989,626,6,342.4176471,2.483333333,15.98833333,42.16666667
Hippoglossoides platessoides,1989,627,5,440.7552083,2.78,45.37,100.8
Hippoglossoides platessoides,1989,628,6,335.3650794,NA,7.508333333,18.5
Hippoglossoides platessoides,1989,629,4,343.9789474,2.55,11.1,32.75
Hippoglossoides platessoides,1989,630,4,358.2674419,2.4,6.0625,23.5
Hippoglossoides platessoides,1989,631,7,446.0100503,2.9,23.52857143,43.28571429
Hippoglossoides platessoides,1989,633,9,349.1159794,3.3,5.708888889,16.22222222
Hippoglossoides platessoides,1989,634,7,254.1149826,2.185714286,5.095714286,18.28571429
Hippoglossoides platessoides,1989,635,7,237.752809,1.5,3.95,15.71428571
Hippoglossoides platessoides,1989,636,5,260.7598039,1.98,5.25,20
Hippoglossoides platessoides,1989,637,7,267.0714286,NA,5.5,12.14285714
Hippoglossoides platessoides,1989,638,13,331.4475524,3.176923077,7.828461538,18.30769231
Hippoglossoides platessoides,1989,639,9,339.0459016,3.077777778,3.011111111,8.333333333
Hippoglossoides platessoides,1989,645,2,480.9651163,3.7,2.9,6.5
Hippoglossoides platessoides,1990,201,4,157.3267327,0.375,0.3125,1.25
Hippoglossoides platessoides,1990,202,2,250.6455696,0.45,0.09,1
Hippoglossoides platessoides,1990,203,4,434.9714286,1.9,10.525,33.25
Hippoglossoides platessoides,1990,204,2,491.8425197,2.3,14.2,41
Hippoglossoides platessoides,1990,205,7,174.004065,-0.471428571,1.111428571,3.857142857
Hippoglossoides platessoides,1990,206,9,171.0827338,0.533333333,8.083333333,22.88888889
Hippoglossoides platessoides,1990,207,9,161.3190789,NA,0.586666667,2.444444444
Hippoglossoides platessoides,1990,208,3,350.8988764,1,10.28333333,34.66666667
Hippoglossoides platessoides,1990,209,7,246.5486726,-0.528571429,4.498571429,18.14285714
Hippoglossoides platessoides,1990,210,2,235.0251572,-0.3,3.145,7.5
Hippoglossoides platessoides,1990,211,2,343.125,2.9,30.025,80
Hippoglossoides platessoides,1990,212,5,537,3.74,12.44,27.8
Hippoglossoides platessoides,1990,213,6,230.1811024,1.583333333,47.78333333,105.3333333
Hippoglossoides platessoides,1990,214,11,240.2453532,1.509090909,17.64090909,40.90909091
Hippoglossoides platessoides,1990,215,8,261.8274336,1.3,3.89125,11.25
Hippoglossoides platessoides,1990,216,2,345.2222222,3.5,0.95,2
Hippoglossoides platessoides,1990,217,2,437.443038,3.9,1.825,4.5
Hippoglossoides platessoides,1990,218,2,594.2808989,3.9,2.575,7
Hippoglossoides platessoides,1990,219,2,854.4428571,3.5,0,0
Hippoglossoides platessoides,1990,222,2,337.2954545,3.25,3.425,10
Hippoglossoides platessoides,1990,223,2,440.373494,3.6,1.96,5
Hippoglossoides platessoides,1990,224,2,579.1071429,4,0.125,0.5
Hippoglossoides platessoides,1990,227,1,448.8,3.5,6.6,14
Hippoglossoides platessoides,1990,228,9,252.7040498,1.333333333,6.444444444,16.44444444
Hippoglossoides platessoides,1990,229,2,339.9052632,3.25,0.8,4
Hippoglossoides platessoides,1990,230,2,598.8876404,4,0,0
Hippoglossoides platessoides,1990,231,2,844.5441176,3.65,0,0
Hippoglossoides platessoides,1990,234,2,253.8105263,0.1,0.2,1
Hippoglossoides platessoides,1990,235,2,447.4358974,3.8,64.15,137.5
Hippoglossoides platessoides,1990,236,2,842.6470588,3.65,0.15,0.5
Hippoglossoides platessoides,1990,237,3,146.5833333,0.733333333,0,0
Hippoglossoides platessoides,1990,238,1,150.4931507,0.3,0.2,1
Hippoglossoides platessoides,1990,240,2,452.2372881,3.85,0.325,0.5
Hippoglossoides platessoides,1990,328,5,132.9944751,-1.16,9.42,31.2
Hippoglossoides platessoides,1990,341,6,129.7178218,-1.25,21.66,83.83333333
Hippoglossoides platessoides,1990,342,2,142.9777778,-1.35,194.63,461
Hippoglossoides platessoides,1990,343,3,155.7333333,-1.466666667,8.7,31.33333333
Hippoglossoides platessoides,1990,344,6,217.3381643,-1.283333333,14.15,53.33333333
Hippoglossoides platessoides,1990,345,6,309.3190476,1.366666667,14.54166667,36.83333333
Hippoglossoides platessoides,1990,346,4,315.9352941,1.95,14.5375,31.25
Hippoglossoides platessoides,1990,3472,3,216.1842105,-1.133333333,89.08333333,266
Hippoglossoides platessoides,1990,348,11,162.5588235,-1.381818182,43.62454545,152.5454545
Hippoglossoides platessoides,1990,3492,8,124.5551601,-1.0125,13.69375,51.5
Hippoglossoides platessoides,1990,350,2,73.72093023,0.2,14.875,19
Hippoglossoides platessoides,1990,3501,6,80.30693069,0.433333333,58.25833333,78.5
Hippoglossoides platessoides,1990,3632,8,78.41762452,0.75,28.5325,59
Hippoglossoides platessoides,1990,364,12,119.6786704,-1.008333333,103.4583333,275.6666667
Hippoglossoides platessoides,1990,365,4,159.6888889,-1.275,56.3125,184.25
Hippoglossoides platessoides,1990,3661,6,227.8495935,-0.883333333,140.3583333,360.1666667
Hippoglossoides platessoides,1990,368,2,325.699115,2.3,0.615,2
Hippoglossoides platessoides,1990,369,4,223.2739726,-0.75,114.0075,297
Hippoglossoides platessoides,1990,370,5,131.9820359,-1.28,28.13,142.8
Hippoglossoides platessoides,1990,371,5,79.89808917,-0.88,40.288,86.4
Hippoglossoides platessoides,1990,372,10,69.11051213,1.21,53.025,77.5
Hippoglossoides platessoides,1990,384,4,75.11734694,-0.375,113.425,207.75
Hippoglossoides platessoides,1990,385,7,132.3224756,-1.257142857,30.62142857,145.2857143
Hippoglossoides platessoides,1990,386,4,224.9126984,-0.275,36.1075,119.25
Hippoglossoides platessoides,1990,387,3,317.4313725,3.1,0.293333333,1.666666667
Hippoglossoides platessoides,1990,388,3,309.2592593,1.566666667,1.466666667,11
Hippoglossoides platessoides,1990,389,3,226.6386555,-0.233333333,21.70666667,50.66666667
Hippoglossoides platessoides,1990,390,6,121.8125,-1.166666667,17.5,69.16666667
Hippoglossoides platessoides,1990,391,2,215.0632911,-0.4,7.575,33
Hippoglossoides platessoides,1990,392,2,308.2891566,0.15,13.3,80
Hippoglossoides platessoides,1990,608,1,163.5,-1.1,0.25,1
Hippoglossoides platessoides,1990,609,1,255.097561,-0.4,0,0
Hippoglossoides platessoides,1990,612,1,167.9615385,-1.1,0.1,1
Hippoglossoides platessoides,1990,617,3,359.7676768,2.5,7.633333333,26
Hippoglossoides platessoides,1990,618,4,164.2362637,-0.125,0.33,1.25
Hippoglossoides platessoides,1990,619,5,167.7688679,0.08,0.068,1.2
Hippoglossoides platessoides,1990,620,11,239.4574468,0.372727273,0.469090909,1.818181818
Hippoglossoides platessoides,1990,621,9,251.3089888,0.211111111,0.53,2.888888889
Hippoglossoides platessoides,1990,622,2,431.4035088,2.75,10.225,27
Hippoglossoides platessoides,1990,623,1,348.0987654,0.7,1.3,7
Hippoglossoides platessoides,1990,624,6,267.4830918,2.116666667,2.75,6
Hippoglossoides platessoides,1990,625,6,334.7189542,2.766666667,1.125,3.333333333
Hippoglossoides platessoides,1990,626,4,342.4176471,2.125,1.5075,4.75
Hippoglossoides platessoides,1990,627,5,440.7552083,2.42,24.75,74.2
Hippoglossoides platessoides,1990,628,5,335.3650794,0.34,2.112,6.8
Hippoglossoides platessoides,1990,629,2,343.9789474,1.5,4.275,14
Hippoglossoides platessoides,1990,630,2,358.2674419,2.4,2.775,4.5
Hippoglossoides platessoides,1990,631,6,446.0100503,2.833333333,8.413333333,18.66666667
Hippoglossoides platessoides,1990,633,12,349.1159794,3.475,2.620833333,7.666666667
Hippoglossoides platessoides,1990,634,8,254.1149826,0.825,0.50125,2.25
Hippoglossoides platessoides,1990,635,6,237.752809,0.416666667,0.725,3.333333333
Hippoglossoides platessoides,1990,636,7,260.7598039,0.771428571,1.422857143,4.714285714
Hippoglossoides platessoides,1990,637,5,267.0714286,0.76,1.542,5.2
Hippoglossoides platessoides,1990,638,11,331.4475524,2.654545455,8.277272727,19
Hippoglossoides platessoides,1990,639,7,339.0459016,2.714285714,2.26,6.857142857
Hippoglossoides platessoides,1990,640,1,488.2857143,3.9,6.55,17
Hippoglossoides platessoides,1990,641,1,657.2962963,4,21.85,38
Hippoglossoides platessoides,1990,642,2,899.7183099,3.5,5.125,10
Hippoglossoides platessoides,1990,645,3,480.9651163,4,3.5,8.666666667
Hippoglossoides platessoides,1990,646,1,653.1428571,3.9,1.3,2
Hippoglossoides platessoides,1990,647,2,905,3.5,0.475,0.5
Hippoglossoides platessoides,1990,650,1,486.0363636,3.9,3.4,4
Hippoglossoides platessoides,1990,651,1,685.1014493,4,10.45,20
Hippoglossoides platessoides,1990,652,2,886.9661017,3.45,2.375,4.5
Hippoglossoides platessoides,1990,729,2,425.8,2.1,3.225,9
Hippoglossoides platessoides,1990,730,3,621.9722222,3.766666667,0,0
Hippoglossoides platessoides,1990,731,2,442.369863,3.85,0.11,1
Hippoglossoides platessoides,1990,732,2,625.09375,3.55,0,0
Hippoglossoides platessoides,1990,733,2,445.8101266,3.55,0.27,1
Hippoglossoides platessoides,1990,734,2,627.84375,3.8,0,0
Hippoglossoides platessoides,1990,735,1,442.3164557,4,0,0
Hippoglossoides platessoides,1990,736,2,639.4626866,4,6.35,8.5
Hippoglossoides platessoides,1991,201,3,157.3267327,0.233333333,0.596666667,1.666666667
Hippoglossoides platessoides,1991,202,3,250.6455696,0.1,3.866666667,7.333333333
Hippoglossoides platessoides,1991,203,8,434.9714286,NA,4.26875,13.125
Hippoglossoides platessoides,1991,204,3,491.8425197,2.3,7.866666667,22.66666667
Hippoglossoides platessoides,1991,205,1,174.004065,0.1,0.6,2
Hippoglossoides platessoides,1991,206,5,171.0827338,0.44,5.058,17.6
Hippoglossoides platessoides,1991,207,4,161.3190789,-0.075,0.1725,0.75
Hippoglossoides platessoides,1991,208,5,350.8988764,2.88,6.07,24.6
Hippoglossoides platessoides,1991,209,3,246.5486726,0.7,1.973333333,6.666666667
Hippoglossoides platessoides,1991,210,7,235.0251572,0.728571429,0.792857143,4
Hippoglossoides platessoides,1991,211,4,343.125,2.65,6.1625,31.75
Hippoglossoides platessoides,1991,212,2,537,4,24.575,72.5
Hippoglossoides platessoides,1991,213,12,230.1811024,1.758333333,6.591666667,17.08333333
Hippoglossoides platessoides,1991,214,18,240.2453532,NA,5.086111111,12.94444444
Hippoglossoides platessoides,1991,215,17,261.8274336,NA,2.052352941,6
Hippoglossoides platessoides,1991,216,2,345.2222222,3.95,0.45,2
Hippoglossoides platessoides,1991,217,5,437.443038,NA,1.7,5.2
Hippoglossoides platessoides,1991,218,3,594.2808989,3.733333333,1.766666667,3.333333333
Hippoglossoides platessoides,1991,219,2,854.4428571,3.7,2.075,5
Hippoglossoides platessoides,1991,222,3,337.2954545,3.766666667,8.183333333,21.66666667
Hippoglossoides platessoides,1991,223,4,440.373494,4,5.125,13
Hippoglossoides platessoides,1991,224,3,579.1071429,3.966666667,6.55,18
Hippoglossoides platessoides,1991,225,1,1094.590909,3.4,2.7,6
Hippoglossoides platessoides,1991,227,4,448.8,3.8,6.0125,17.5
Hippoglossoides platessoides,1991,228,9,252.7040498,2.166666667,2.982222222,10.33333333
Hippoglossoides platessoides,1991,229,2,339.9052632,3.55,1.25,4.5
Hippoglossoides platessoides,1991,230,2,598.8876404,NA,8.275,16.5
Hippoglossoides platessoides,1991,231,2,844.5441176,3.45,0.05,0.5
Hippoglossoides platessoides,1991,234,4,253.8105263,NA,1.0425,4.25
Hippoglossoides platessoides,1991,235,3,447.4358974,3.9,5,17.33333333
Hippoglossoides platessoides,1991,237,2,146.5833333,NA,0.475,2
Hippoglossoides platessoides,1991,238,1,150.4931507,-0.1,0,0
Hippoglossoides platessoides,1991,240,2,452.2372881,3.95,2.35,4.5
Hippoglossoides platessoides,1991,328,3,132.9944751,-1.433333333,1,4.333333333
Hippoglossoides platessoides,1991,340,1,95,-1.3,3.1,14
Hippoglossoides platessoides,1991,341,2,129.7178218,-1.3,2.985,8
Hippoglossoides platessoides,1991,342,2,142.9777778,-1.4,0.285,1.5
Hippoglossoides platessoides,1991,343,3,155.7333333,-1.466666667,0.32,1.333333333
Hippoglossoides platessoides,1991,344,2,217.3381643,-0.75,0.915,7.5
Hippoglossoides platessoides,1991,345,4,309.3190476,1.575,2.375,18.75
Hippoglossoides platessoides,1991,346,14,315.9352941,NA,15.90357143,47.35714286
Hippoglossoides platessoides,1991,3472,3,216.1842105,-0.966666667,2.626666667,10.66666667
Hippoglossoides platessoides,1991,348,5,162.5588235,-1.18,1.366,6
Hippoglossoides platessoides,1991,3492,5,124.5551601,-1.18,8.29,20.2
Hippoglossoides platessoides,1991,350,3,73.72093023,-0.933333333,10.37,26.66666667
Hippoglossoides platessoides,1991,3501,13,80.30693069,NA,12.67461538,20.38461538
Hippoglossoides platessoides,1991,3632,17,78.41762452,-0.564705882,23.54176471,48.58823529
Hippoglossoides platessoides,1991,364,4,119.6786704,-1.15,51.925,223.75
Hippoglossoides platessoides,1991,365,3,159.6888889,-1.033333333,12.01666667,60.33333333
Hippoglossoides platessoides,1991,3661,24,227.8495935,0.404166667,14.77708333,46.95833333
Hippoglossoides platessoides,1991,368,8,325.699115,2.025,31.96875,76
Hippoglossoides platessoides,1991,369,9,223.2739726,0.2,176.1811111,383.2222222
Hippoglossoides platessoides,1991,370,3,131.9820359,-1.166666667,13.88333333,42.66666667
Hippoglossoides platessoides,1991,371,3,79.89808917,NA,16.73333333,39.66666667
Hippoglossoides platessoides,1991,372,25,69.11051213,-0.048,29.5584,46.2
Hippoglossoides platessoides,1991,384,19,75.11734694,-0.489473684,38.01578947,70.78947368
Hippoglossoides platessoides,1991,385,5,132.3224756,-1.08,11.38,56
Hippoglossoides platessoides,1991,386,3,224.9126984,-0.066666667,43.15,125.3333333
Hippoglossoides platessoides,1991,387,5,317.4313725,2.32,11.19,26.6
